committee,seqId,daon,decentruth,seenfeed,deepthought
2.526315446s,7620,2.92329809s,8.503680126s,6.121688844s,664.4927503166167s
2.514964281s,7621,2.711776874s,8.990537262s,6.328986337s,527.3856431186305s
2.782855371s,7622,2.786272774s,9.268803808s,6.222888875s,588.4305835364213s
2.55653258s,7623,2.691710016s,10.091683488s,6.259650349s,656.2835047707011s
2.342240879s,7624,3.23852238s,10.124204634s,6.192705333s,558.7883144956509s
2.824859646s,7625,2.493409961s,8.79666347s,6.808173207s,677.4455053292917s
2.466389534s,7626,2.654327138s,9.822484646s,6.714539546s,551.983516031658s
2.517071713s,7627,2.424605756s,8.59983559s,7.01159792s,593.8610406131286s
2.57771793s,7628,3.001395706s,9.028213348s,6.15760218s,662.4859682165992s
2.40342777s,7629,2.615882599s,9.245870473s,6.395801281s,637.4365146522223s
2.233514156s,7630,2.34566545s,8.76032486s,6.07042233s,644.2648049833876s
2.275375523s,7631,2.932256811s,9.764192428s,6.622234606s,611.8732921007934s
2.529665545s,7632,2.824930974s,8.811061808s,6.322363357s,634.805798951852s
2.484198924s,7633,2.676030693s,9.575314357s,6.355475739s,651.2578915209667s
2.740650782s,7634,2.814004186s,9.610604856s,7.043393894s,667.7377299034754s
2.749604579s,7635,2.237945852s,8.388086519s,6.191669673s,630.746752031797s
2.757472307s,7636,2.399649361s,10.11059194s,5.94081589s,542.509135113633s
2.611666935s,7637,3.012399864s,9.730268136s,5.6999603s,559.4992308507835s
2.807652939s,7638,2.37432963s,8.324995184s,6.211235153s,577.9666645453781s
2.753957971s,7639,2.514551626s,9.776655485s,6.543838455s,521.4511390302565s
3.126962644s,7640,2.522226964s,7.787618928s,5.990943911s,628.2656435205877s
2.528210176s,7641,2.467327385s,8.733458375s,6.102470384s,543.4267846515414s
3.071902631s,7642,2.721338737s,9.518830469s,6.04848198s,578.6103408562334s
2.552538945s,7643,2.157605488s,9.517729225s,6.580252707s,591.8070559564899s
2.60496858s,7644,2.807542069s,10.087093208s,6.828812385s,647.7871596297508s
2.379901987s,7645,2.344944648s,9.947066138s,5.991347825s,643.9185308000981s
2.571811716s,7646,2.253436505s,9.143387399s,6.248511121s,611.9535860365831s
2.823466628s,7647,2.697179424s,9.093909061s,6.747254552s,631.4824802239333s
2.647011373s,7648,2.414695869s,10.205513711s,5.856762204s,657.2633824609106s
2.437442213s,7649,2.405876651s,9.307446001s,6.784531666s,624.4814696757487s
2.926807974s,7650,2.891749263s,9.071346857s,6.186524413s,613.960160552922s
2.879842742s,7651,2.847985651s,8.323134809s,6.227385629s,523.7980849511049s
2.357118245s,7652,2.469228902s,9.385586621s,6.280348612s,500.9017559042825s
2.67508742s,7653,2.781123997s,9.672198593s,6.171612041s,612.7431856803321s
2.595699846s,7654,2.955525046s,9.252446644s,5.914725003s,591.3394880060316s
2.457764793s,7655,2.627809089s,9.243547719s,6.395148683s,520.2322868100299s
2.881589439s,7656,2.500299453s,9.139642158s,6.645793427s,606.8478206334505s
2.330154659s,7657,2.700897031s,8.418636423s,5.689648247s,506.3152365173738s
2.719818498s,7658,2.880801819s,8.581510365s,6.349696628s,513.070955436708s
2.908004526s,7659,2.987740689s,8.90707619s,5.745908962s,673.1638142372118s
2.695970374s,7660,2.574646578s,9.507111893s,6.401777693s,606.4189337644177s
2.411095801s,7661,2.815535643s,9.009167422s,6.664001954s,647.5188160469066s
2.400452839s,7662,2.379591686s,8.929873071s,6.363041984s,519.6908785159317s
2.224886s,7663,2.733568653s,9.248919987s,5.720846151s,644.9804873224177s
2.61569096s,7664,2.709136752s,9.574227137s,6.292113114s,592.8693638518165s
2.542940744s,7665,3.041659392s,9.023517942s,6.276642433s,614.0180981431624s
2.826582313s,7666,2.842308273s,10.469204734s,6.046678875s,566.1531286002081s
2.717338951s,7667,2.703473407s,9.000263055s,6.250216577s,520.6553559993247s
2.763011404s,7668,2.417021109s,9.822972297s,6.259071093s,531.2965451862182s
2.405550368s,7669,3.117882943s,8.977030421s,7.026850064s,512.4688368426052s
3.102925662s,7670,2.466984722s,9.902453573s,6.60715876s,515.4412523245015s
2.896730242s,7671,3.078654863s,9.02375913s,6.690360424s,505.2768877823677s
2.610159479s,7672,2.729829856s,9.353416028s,6.74231395s,554.994442893147s
2.308538121s,7673,3.015186705s,8.533117241s,6.386302817s,539.8383134308609s
2.56083145s,7674,2.798844957s,8.062128938s,6.060249438s,672.6071234874701s
2.781011219s,7675,2.403520199s,8.210424092s,6.168687806s,622.707674781959s
2.842008741s,7676,2.752096083s,9.170109594s,6.662000935s,595.9596119720084s
2.792269864s,7677,2.600689865s,8.717279105s,6.445408262s,630.4241710455624s
2.937886515s,7678,2.785217784s,9.021534467s,6.428937039s,580.6256171531586s
2.906851781s,7679,2.434226125s,8.467620905s,5.924843165s,510.71004409820523s
2.892504253s,7680,2.223834524s,9.186915435s,5.749508049s,597.116215053031s
2.842357042s,7681,2.901793795s,9.6647916s,6.270506846s,554.1774219435624s
3.289175297s,7682,2.784954786s,8.634634694s,7.022744687s,630.7560622802571s
2.785856659s,7683,2.342166958s,8.541877459s,7.092410609s,516.3970198713283s
3.015560167s,7684,2.246003637s,9.342531614s,6.554592788s,604.5905072501827s
2.56623596s,7685,2.629840296s,8.200794916s,6.183203411s,637.5734586187463s
2.473437092s,7686,2.633134047s,9.400086024s,6.347078829s,633.8007685707305s
2.883660971s,7687,2.800064148s,8.593868426s,7.140670314s,672.3487986256885s
2.57969132s,7688,2.534816483s,8.908033769s,5.776417468s,641.788607598378s
2.566274109s,7689,2.77661807s,9.404462044s,6.032185427s,620.6902322962592s
2.452142734s,7690,2.689002345s,9.89107079s,6.002386082s,665.8819990825481s
2.477823498s,7691,2.474030029s,9.518205553s,6.061221214s,506.36128664799014s
2.514038083s,7692,2.758016616s,9.13345322s,6.373722804s,512.4412029125874s
2.831957033s,7693,2.553708523s,8.432410115s,6.113894875s,631.154721033479s
2.357030914s,7694,3.03318906s,9.238425809s,6.16375664s,610.2214544001878s
2.689761437s,7695,3.257858498s,8.975883892s,5.645353374s,570.0982376382608s
2.814144686s,7696,2.458317398s,8.52058004s,7.038360981s,670.5238827088817s
2.725777793s,7697,2.310117952s,9.209421813s,6.308512387s,544.2785366547546s
2.660730721s,7698,2.62165882s,8.247784624s,6.692158196s,544.7263694009321s
2.743166203s,7699,2.50929919s,8.787607173s,6.534680613s,618.4883698103737s
2.261952001s,7700,2.421276689s,9.370420225s,5.762947292s,629.3066124783118s
2.810847821s,7701,2.789991106s,8.946794603s,5.609298374s,549.3691959860511s
2.872604594s,7702,2.42465188s,9.775913299s,6.913009685s,607.0283911960589s
3.233724902s,7703,2.320036844s,9.162164818s,6.465025196s,629.8645066132224s
2.49282533s,7704,2.474468655s,8.886689147s,5.908326159s,630.9070035786626s
2.197567349s,7705,2.55404719s,8.697114719s,6.289291753s,504.48360110216686s
2.545973108s,7706,2.44437867s,8.807948692s,7.051231171s,524.5320340316523s
2.170451444s,7707,3.044957503s,9.274290005s,6.562616123s,534.6874838672878s
3.09970973s,7708,2.676097936s,10.072113614s,5.447727281s,547.0381486435397s
2.937248796s,7709,2.592573211s,8.551304948s,6.744424294s,607.1830809603114s
2.21730101s,7710,2.531727165s,8.949044181s,5.900508499s,531.210521218567s
2.59472282s,7711,2.534041074s,8.365642102s,6.271688725s,519.4748909625537s
2.612547588s,7712,2.296311824s,8.240059217s,5.775895888s,600.4624522248943s
2.089841546s,7713,2.653406366s,8.742360274s,6.843040935s,516.2414373423612s
2.191829125s,7714,2.992629083s,9.350948415s,6.024784324s,607.4005998078529s
2.669326432s,7715,2.849667095s,9.179125623s,6.327623896s,627.6840434330106s
2.782744589s,7716,2.551689082s,8.825102782s,5.515775669s,601.4578325157042s
2.968724561s,7717,2.959493437s,9.374838558s,6.572428129s,649.0511796114899s
2.61353517s,7718,2.398072455s,8.809832279s,6.290522025s,617.3245974489388s
2.191873295s,7719,3.155313732s,9.994222542s,6.778932713s,590.195111884939s
2.472386937s,7720,2.916393247s,7.754506894s,6.804307486s,509.6120328149865s
2.75439618s,7721,2.615452652s,9.786624791s,6.403680582s,670.6167389794064s
2.668264s,7722,2.404688577s,9.242220573s,6.425830317s,658.2378718589653s
2.73120989s,7723,2.305712572s,9.31163907s,6.186963575s,568.415776860259s
2.536177763s,7724,2.367329417s,8.185485852s,5.857632194s,587.6894237415527s
2.606148149s,7725,2.174626831s,9.270108854s,5.947496452s,575.1716469539066s
2.462444917s,7726,2.814187833s,8.26849032s,6.435922508s,616.8717385806553s
2.376599383s,7727,2.447095912s,8.729054082s,6.106035908s,543.2154059260404s
2.652601155s,7728,2.265311389s,8.82116596s,5.646394676s,665.6405783756401s
2.906208293s,7729,2.263015879s,9.368110885s,6.210181521s,622.5485776805451s
2.737990726s,7730,2.499576795s,9.870940428s,6.311705041s,579.4853179351658s
3.183522027s,7731,2.864003963s,9.241266199s,7.003264127s,546.0673744087095s
2.684442487s,7732,2.431274063s,9.791868081s,6.774884245s,665.0752228021059s
2.099009797s,7733,2.616986298s,9.714919808s,6.949169747s,643.3092264789061s
2.558435833s,7734,2.431203924s,8.068374038s,5.861166226s,537.7100093822078s
2.733374933s,7735,2.468564105s,9.128660294s,5.876598993s,661.9579241531355s
2.631259886s,7736,2.960145982s,9.231231298s,6.967836901s,530.9000599004062s
2.882829636s,7737,2.695943085s,9.185732445s,5.908577572s,582.5758800989505s
2.153920886s,7738,2.644757311s,9.839063034s,6.764042627s,588.7571230133108s
2.416413649s,7739,2.64697965s,7.947887511s,6.339299633s,588.5357916025985s
2.622298668s,7740,2.669059045s,8.926427318s,5.723584638s,616.9510768251148s
2.57875669s,7741,2.409664316s,9.028093395s,6.854782645s,644.0429195306664s
2.366273282s,7742,2.599059126s,8.835161246s,5.955167468s,581.5428466010205s
3.04027475s,7743,2.527907562s,8.564841091s,7.059675593s,525.4648331244526s
2.701195871s,7744,2.611311422s,8.675551352s,6.746760573s,511.0652460352748s
2.949622951s,7745,2.501424552s,9.141446977s,6.673579639s,579.5624627174835s
2.678093142s,7746,2.867760884s,8.995196598s,6.852583804s,575.7177113455983s
2.493460914s,7747,2.609122558s,9.356122429s,7.102936235s,635.9946662117356s
2.159119049s,7748,2.54663673s,8.280186037s,5.952866412s,605.611398132884s
2.488739993s,7749,2.517972169s,8.617702266s,6.283615403s,584.6265067096188s
2.387327643s,7750,2.691504161s,8.336033482s,6.534957229s,636.0950506447631s
2.479210077s,7751,3.15088297s,9.092519266s,5.711027264s,524.1616413970195s
2.673534494s,7752,2.238504043s,8.986288787s,6.127750074s,546.6751328984915s
2.301785093s,7753,2.45134854s,9.409747551s,6.85136073s,675.0680378106449s
2.473352025s,7754,2.965551158s,8.555128662s,5.67008668s,585.4764860522051s
2.596675511s,7755,2.485157581s,9.397506122s,6.834611177s,604.1810056149616s
2.645586349s,7756,2.982130548s,7.839750177s,6.06167682s,610.7209273076984s
2.339861783s,7757,2.59288929s,8.942876935s,6.70704958s,551.8029872950369s
2.440980271s,7758,2.638139699s,8.595063482s,6.791495614s,574.9292870562789s
3.000035071s,7759,2.758403132s,9.444576494s,6.247368987s,609.707550401199s
2.439322986s,7760,2.960135817s,9.077589842s,6.369735473s,635.3911467304084s
2.934532895s,7761,2.691781453s,9.414473056s,7.024816863s,539.5429965875279s
2.85642259s,7762,3.18279259s,9.67895864s,5.757685814s,649.5697098390807s
2.514904333s,7763,2.540970721s,9.269706441s,6.427431438s,660.6874951347193s
2.660734292s,7764,2.402628541s,9.488010437s,6.606300068s,654.8901122415s
2.996296179s,7765,2.685144749s,8.922420553s,5.761041973s,500.5928795523029s
2.469228576s,7766,2.609533536s,9.28753928s,6.85721983s,506.83027121281174s
2.711011999s,7767,2.418169796s,8.68682422s,6.76553076s,511.7620711507322s
2.5873382s,7768,3.18618197s,8.860224391s,6.430782009s,542.9922444070614s
2.666640565s,7769,3.072426038s,9.549139581s,5.816173856s,643.727046306968s
2.816005792s,7770,2.771705085s,10.000824209s,6.355068429s,517.5764228987272s
3.052109864s,7771,2.760520111s,8.998057576s,6.857135892s,646.2951804445512s
2.707481353s,7772,3.01264849s,9.560789164s,5.695268487s,629.4399298066388s
2.931334467s,7773,2.876254773s,9.287100318s,5.72083745s,529.2435882013592s
2.824945508s,7774,3.019284747s,9.72446765s,5.903840096s,535.4504745588748s
2.789630539s,7775,3.023693731s,8.41289425s,6.361782674s,542.0902036013842s
2.57139928s,7776,2.629708946s,8.22661647s,6.7445159s,614.629922001995s
2.587158735s,7777,2.653829684s,9.374397153s,6.744523065s,679.8303509424538s
2.919074886s,7778,2.910514846s,7.807178869s,6.608944151s,593.2681916877921s
2.920369232s,7779,2.81239998s,8.0077574s,6.568274197s,641.3256619579331s
2.581516124s,7780,2.511145894s,8.96077394s,6.627596239s,613.548409499329s
2.559207659s,7781,2.701423367s,8.753551971s,6.057768602s,667.6804329864801s
2.573036752s,7782,2.135471516s,9.480183696s,6.25146402s,567.2411788744624s
3.030424226s,7783,2.483761864s,9.464449735s,6.936517579s,547.5883091344126s
3.036442892s,7784,2.696914838s,9.104332772s,5.962149432s,609.8196128717138s
3.231744015s,7785,2.481621213s,8.366024838s,6.806605344s,664.1534389553599s
2.729837862s,7786,3.21711199s,9.341250798s,6.182801085s,527.8122330724116s
2.71097265s,7787,2.444813705s,9.678684985s,6.092183494s,626.3758212155619s
2.734729625s,7788,2.416097788s,8.541892985s,6.417530458s,603.0784649917899s
2.293432341s,7789,3.227167023s,8.654193463s,6.185054837s,549.6471734999195s
2.856445842s,7790,3.059165476s,8.681754654s,5.365020712s,656.5432337030782s
2.53162861s,7791,2.846158585s,9.392629855s,6.408294118s,629.3673014766212s
3.045363517s,7792,2.538713907s,9.353306175s,6.416053741s,551.3371465801214s
2.54914662s,7793,2.637317678s,10.307264938s,6.635649085s,646.2241307538636s
3.023655974s,7794,2.605527192s,9.2085403s,6.929632528s,621.9153364509805s
3.07167669s,7795,2.285305949s,8.706391922s,6.56145766s,604.5880211447525s
2.760706767s,7796,2.368490235s,9.214163474s,6.515783053s,570.1687699155191s
2.975306513s,7797,2.708864858s,8.160597114s,6.87300553s,551.3138315088171s
2.542562936s,7798,2.688100504s,9.679123184s,6.550349635s,587.0408105525402s
2.620098845s,7799,2.72429178s,8.730991119s,6.429357764s,562.1937076895532s
2.475682934s,7800,2.636186553s,9.434628149s,6.534728378s,508.26859266690263s
2.722602179s,7801,2.275917975s,8.540144305s,5.974483403s,616.0423833959577s
2.651274151s,7802,2.775975061s,8.51470564s,6.405320264s,543.8682126581922s
2.216668444s,7803,2.516753808s,9.622644321s,7.085594209s,603.2700268303154s
2.599884781s,7804,2.860257653s,8.629660456s,5.822362779s,635.0476385772156s
2.828971366s,7805,2.69338047s,8.921994598s,6.778831689s,668.4827683138492s
2.889257429s,7806,2.917146023s,9.619186923s,6.506262861s,558.417668245711s
2.542115217s,7807,2.666665253s,8.59545151s,6.852780466s,534.2209008443041s
2.965284748s,7808,2.612078321s,8.610799948s,6.142834325s,638.390573193577s
2.663172946s,7809,2.651116617s,9.894150437s,5.731670071s,650.2958982789921s
2.578363854s,7810,2.766981932s,9.800870822s,7.21669191s,647.3103850096346s
2.214435783s,7811,2.380133125s,8.351554722s,7.199691539s,660.2430650652047s
2.408075083s,7812,3.072911554s,9.985802329s,6.220711816s,629.1298374310726s
2.122450996s,7813,3.088126686s,10.039494077s,6.000336993s,641.4829037439141s
2.998866629s,7814,2.832680123s,10.152364826s,6.25059074s,508.4648810273363s
2.454624823s,7815,2.79282181s,8.977196662s,6.207358917s,654.6084667215347s
2.769927047s,7816,2.798242181s,8.463724585s,6.157655498s,670.4640836131694s
3.089410084s,7817,2.90392481s,8.468106424s,5.99808347s,568.0224549546131s
2.125417671s,7818,2.481994231s,9.552292753s,6.336525805s,511.27077108583774s
2.373109461s,7819,2.86141363s,9.354826954s,6.035643063s,521.8721186641013s
2.706251936s,7820,2.52187524s,9.23226739s,6.492592361s,617.1487866810552s
2.865550271s,7821,2.184727014s,9.109495113s,6.073018411s,629.5106764696086s
2.524972705s,7822,2.581266969s,9.26903531s,5.582620288s,611.0458562040146s
2.384014922s,7823,3.199062365s,8.973956888s,6.590238162s,559.5461129644757s
2.620259148s,7824,2.597837932s,9.645112964s,5.742632007s,587.1845711059011s
2.853858069s,7825,2.555903415s,8.586494132s,6.685393036s,530.9506089490256s
2.967385265s,7826,2.575303444s,8.015289854s,6.495874054s,552.444004700151s
3.036888122s,7827,2.680668246s,8.628074468s,5.890642992s,516.7681017818669s
2.514644497s,7828,2.607768036s,9.680368395s,6.193048528s,543.0522425227247s
2.807540986s,7829,2.422423251s,9.045571986s,6.795295855s,678.9315113393557s
2.630202876s,7830,2.258416839s,9.992093551s,6.605701332s,564.4623935294348s
2.61602255s,7831,2.912628435s,8.858895483s,6.173917977s,554.9773278544162s
2.441033312s,7832,2.617412397s,8.502552856s,5.976025741s,507.5081628366946s
2.642332162s,7833,2.43507754s,8.811490756s,6.463451865s,539.2161154146451s
2.61565219s,7834,2.518146785s,9.79662193s,6.698449826s,590.1749855290204s
2.722024584s,7835,2.572251779s,8.534600011s,7.079362862s,634.6357696584541s
2.631152595s,7836,2.385202298s,8.333048931s,6.322879291s,575.8905627083496s
2.701676062s,7837,2.302334797s,9.335103836s,6.786380675s,505.5855164614091s
2.373590652s,7838,2.779479085s,9.439375753s,6.197172729s,671.6407982395147s
2.616031545s,7839,2.347716115s,9.312970082s,6.34394688s,653.613784049679s
2.727462892s,7840,2.362068191s,9.354780935s,6.301583567s,525.8185720864083s
3.049165475s,7841,2.291044265s,8.668321793s,6.880925429s,586.6620551451467s
3.115091703s,7842,2.788598733s,9.36921713s,5.71951959s,502.6227706614517s
3.278655239s,7843,3.015686508s,8.89209047s,6.370971689s,639.3067944787122s
2.945627652s,7844,2.739856104s,9.61351982s,6.176650675s,576.1586748941231s
2.808352777s,7845,3.06668672s,9.204478403s,6.429652989s,541.6535893677328s
2.848319971s,7846,2.582173502s,9.513861127s,5.863191606s,645.3022397989756s
2.272429744s,7847,2.504091309s,9.825673736s,6.56196301s,676.1838214940117s
2.654966972s,7848,2.840084342s,9.116007516s,6.204151387s,534.2223965026809s
2.450728392s,7849,2.754233326s,9.351649355s,5.754096934s,651.1361465618413s
2.987449388s,7850,2.522366139s,9.956829507s,6.855795426s,539.4035177308061s
2.921179135s,7851,3.222464837s,9.20974928s,6.758607651s,549.965613325976s
3.091474464s,7852,3.066198336s,9.679399348s,6.419286611s,589.5192825384621s
2.995109828s,7853,2.863577205s,8.924632948s,6.280130359s,560.4671791655142s
2.827245088s,7854,3.113284161s,9.382264694s,6.524338857s,650.8442537855937s
2.736912399s,7855,2.800451819s,9.367868361s,6.052998427s,603.4254324169121s
3.007953992s,7856,2.311336217s,9.126893705s,5.587833458s,589.6635820909507s
2.481392925s,7857,2.699521702s,9.211947023s,5.910051171s,598.12658419714s
2.358164335s,7858,2.696171441s,8.830442049s,6.178448829s,670.6528355827493s
2.74589045s,7859,2.467441103s,9.59337593s,6.621485273s,620.1437937368773s
2.369334676s,7860,2.673814483s,8.815087405s,6.829778387s,514.2872292143561s
3.08018752s,7861,2.533088246s,9.86947514s,6.754497848s,644.3296086467528s
3.090170944s,7862,2.458206227s,9.350563089s,6.125420255s,525.4584579907255s
2.714432786s,7863,2.381133203s,8.925301097s,7.064683619s,588.455913578667s
2.51619955s,7864,3.055816291s,8.328626359s,6.084689113s,521.2394575223141s
2.481360292s,7865,2.805681988s,9.785308914s,6.28444428s,676.6112555090162s
2.732511141s,7866,2.882804603s,9.422891747s,5.78207087s,629.7017739058573s
